"playerID","yearsActiveBatting","GBatting","AB","R","H","2B","3B","HR","RBI","SO","yearsActiveFielding","GFielding","PO","A","E","DP","PB","SB","CS","yearsActivePitching","W","L","GPitching","SHO","SV","IPOuts","HA","ER","HRA","BB","SOF","BFP","debut","inducted"
"mcinnst01","19","2148","7887","877","2418","314","101","20","1067","197","19","2102","20316","1415","194","1339","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mckecbi01","11","846","2843","319","713","86","33","8","240","199","11","796","1626","1600","156","197","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mcleala01","13","867","2659","183","700","90","26","6","300","79","13","802","3360","917","121","119","66","4","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mcmanma01","15","1831","6660","1008","1926","401","88","120","999","558","15","1801","4100","4512","315","774","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mcmanma01","15","1831","6660","1008","1926","401","88","120","999","558","15","1801","4100","4512","315","774","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mcmilro01","16","2093","6752","739","1639","253","35","68","594","711","16","2051","3722","6233","292","1311","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mcmilro01","16","2093","6752","739","1639","253","35","68","594","711","16","2051","3722","6233","292","1311","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mcmilro01","16","2093","6752","739","1639","253","35","68","594","711","16","2051","3722","6233","292","1311","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mcmulke01","16","1584","5132","568","1273","172","26","156","606","816","16","1436","1796","2777","165","302","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mcphebi01","18","2135","8291","1678","2250","303","188","53","1067","229","18","2131","6549","6909","795","1186","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Y"
"mcraeha01","19","2132","7361","954","2133","498","67","192","1112","802","13","1015","1747","118","72","22","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"medwijo01","17","1996","7681","1203","2486","541","114","206","1388","560","17","1883","4169","143","86","36","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Y"
"meltobi01","10","1144","3971","496","1004","162","9","160","591","669","10","1110","1309","2088","149","220","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"menkede01","13","1613","5120","608","1278","226","40","103","609","864","13","1682","3125","3726","218","687","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"meusebo01","11","1441","5604","841","1722","374","98","157","1085","643","11","1414","2553","277","131","44","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"miksied01","14","1050","3064","384","725","96","17","44","228","315","14","1140","2026","1653","127","308","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milancl01","16","1982","7359","1004","2100","240","105","17","617","197","16","1903","4095","294","216","58","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milancl01","16","1982","7359","1004","2100","240","105","17","617","197","16","1903","4095","294","216","58","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milancl01","16","1982","7359","1004","2100","240","105","17","617","197","16","1903","4095","294","216","58","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milancl01","16","1982","7359","1004","2100","240","105","17","617","197","16","1903","4095","294","216","58","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milancl01","16","1982","7359","1004","2100","240","105","17","617","197","16","1903","4095","294","216","58","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milancl01","16","1982","7359","1004","2100","240","105","17","617","197","16","1903","4095","294","216","58","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milancl01","16","1982","7359","1004","2100","240","105","17","617","197","16","1903","4095","294","216","58","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"millafe01","12","1495","5854","709","1633","231","39","22","406","244","12","1467","3527","3878","155","862","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"millebi02","16","1838","6278","950","1951","393","96","116","1000","350","16","1645","3558","140","108","45","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"millebi02","16","1838","6278","950","1951","393","96","116","1000","350","16","1645","3558","140","108","45","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milledo02","12","1596","5833","713","1533","233","108","32","719","459","12","1605","9187","2783","319","787","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milleha01","6","350","1201","164","387","65","11","38","205","103","6","311","575","34","24","8","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milleno01","10","540","1364","166","325","68","10","24","159","265","10","771","1127","54","35","16","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"milnejo01","12","1236","3501","461","870","141","16","131","503","478","12","1446","5640","345","76","391","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"minosmi01","17","1835","6579","1136","1963","336","83","186","1023","584","15","3093","5924","439","180","52","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mitchke01","13","1246","4214","641","1196","225","25","238","771","732","13","1912","3160","628","134","73","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mizejo01","15","1902","6485","1123","2023","369","83","362","1346","527","15","1685","14927","1039","133","1330","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Y"
"molitpa01","21","2712","10952","1810","3362","610","117","240","1329","1259","20","1567","3657","3269","213","670","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Y"
"mondari01","19","2016","6217","959","1636","251","65","242","777","1541","19","3494","7555","201","157","66","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mondera01","13","1535","5846","910","1596","321","49","271","863","1137","13","3031","4768","182","121","38","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moneydo01","16","1731","6242","804","1628","303","36","176","731","870","16","1617","2815","3248","152","557","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"montawi01","14","1632","5843","645","1604","279","25","139","802","751","14","1872","11519","779","121","978","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moonwa01","12","1465","4868","740","1405","212","60","143","663","593","12","2512","5067","248","114","145","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moorejo02","12","1351","5500","815","1635","262","53","80","516","255","12","1310","2537","117","68","18","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moraljo01","12","735","1307","126","375","68","6","26","207","183","9","111","509","57","10","37","7","25","4",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"morame01","13","1565","5437","798","1509","283","19","172","756","955","13","1896","1814","2449","148","273","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moranpa01","14","821","2636","198","618","102","24","18","262","36","13","767","3604","1093","135","84","97","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moranpa01","14","821","2636","198","618","102","24","18","262","36","13","767","3604","1093","135","84","97","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moranpa01","14","821","2636","198","618","102","24","18","262","36","13","767","3604","1093","135","84","97","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moranpa01","14","821","2636","198","618","102","24","18","262","36","13","767","3604","1093","135","84","97","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"morgajo02","22","2699","9458","1676","2550","458","99","273","1146","1034","22","2612","5887","7124","248","1531","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Y"
"morriha02","13","1262","4046","543","1229","249","21","76","518","551","13","1118","7613","695","54","676","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moseswa01","17","2016","7368","1125","2143","435","110","89","679","459","17","1796","4005","147","113","35","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moseswa01","17","2016","7368","1125","2143","435","110","89","679","459","17","1796","4005","147","113","35","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moseswa01","17","2016","7368","1125","2143","435","110","89","679","459","17","1796","4005","147","113","35","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moseswa01","17","2016","7368","1125","2143","435","110","89","679","459","17","1796","4005","147","113","35","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moseswa01","17","2016","7368","1125","2143","435","110","89","679","459","17","1796","4005","147","113","35","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"moseswa01","17","2016","7368","1125","2143","435","110","89","679","459","17","1796","4005","147","113","35","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mostijo01","10","972","3507","618","1054","209","82","23","376","336","10","923","2588","137","85","31","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"mostijo01","10","972","3507","618","1054","209","82","23","376","336","10","923","2588","137","85","31","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"motama01","20","1546","3787","497","1152","127","52","31","439","321","17","2161","2921","141","68","29","2","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"motama01","20","1546","3787","497","1152","127","52","31","439","321","17","2161","2921","141","68","29","2","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"muellbi02","11","1252","4368","677","1263","273","22","86","497","590","11","1218","858","2145","129","224","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"munsoth01","11","1453","5473","715","1604","238","32","116","723","590","11","1368","6548","773","135","86","96","533","427",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murcebo01","17","1916","6741","972","1863","285","45","252","1043","844","14","3397","6610","417","155","68","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda02","16","1512","5458","715","1581","296","102","45","714","29","16","1469","2538","2421","236","238","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda02","16","1512","5458","715","1581","296","102","45","714","29","16","1469","2538","2421","236","238","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murphda05","18","2183","7971","1198","2114","350","39","398","1266","1750","18","4044","10372","414","191","194","31","91","32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murraed02","21","3070","11495","1648","3296","563","36","513","1942","1543","20","2448","21482","1885","172","2054","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Y"
"murrare01","11","1283","4402","562","1184","172","97","37","584","203","11","1200","2028","192","119","30","3","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
"murrare01","11","1283","4402","562","1184","172","97","37","584","203","11","1200","2028","192","119","30","3","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"N"
